tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising1d-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-e604ed68754d,OK,174.765,4,5,64,6000,2,333,2000,0.05,0.000841830641296484,delta_ib.mean,-0.952895059299264,0.004277265298922753,-0.0034354346576262688
ising1d-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-4f87de8cc957,OK,163.937,4,5,64,9000,2,333,2000,0.05,0.000841830641296484,delta_ib.mean,-0.952895059299264,0.004828514125016848,-0.0039866834837203645
ising1d-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-c1c1d8fb6ddf,OK,162.901,3,7,32,6000,1,111,2000,0.05,0.011515399096081099,delta_ib.mean,2.791508103099389,0.005399887610484952,0.006115511485596147
ising1d-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-b9985b6e830e,OK,166.336,3,7,32,9000,1,111,2000,0.05,0.011515399096081099,delta_ib.mean,2.791508103099389,0.005988736009932037,0.005526663086149062
ising1d-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-b2d38c64e578,OK,163.017,4,7,32,6000,1,111,2000,0.05,0.003474615941168442,delta_ib.mean,-0.02928552378931649,0.006592328538023317,-0.0031177125968548745
ising1d-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-83aeee36cf37,OK,155.826,4,7,32,9000,1,111,2000,0.05,0.003474615941168442,delta_ib.mean,-0.02928552378931649,0.007207866033505308,-0.003733250092336866
ising1d-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-429bb76935a4,OK,165.412,3,7,32,6000,1,333,2000,0.05,0.006540608728271804,delta_ib.mean,1.0462978798824925,0.007832493940320373,-0.0012918852120485692
ising1d-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-a966d561e6cb,OK,159.427,3,7,32,9000,1,333,2000,0.05,0.006540608728271804,delta_ib.mean,1.0462978798824925,0.008463315545614681,-0.0019227068173428771
ising1d-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-3ca368699133,OK,155.231,4,7,32,6000,1,333,2000,0.05,0.0017152200905066006,delta_ib.mean,-0.6465006018615549,0.009097405413248437,-0.007382185322741836
ising1d-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-7b3775144a4a,OK,166.329,4,7,32,9000,1,333,2000,0.05,0.0017152200905066006,delta_ib.mean,-0.6465006018615549,0.009731822950510328,-0.008016602860003727
ising1d-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-05063d707f57,OK,166.086,3,7,32,6000,2,111,2000,0.05,0.0172855266684045,delta_ib.mean,4.815731212809832,0.010363626045120677,0.006921900623283824
ising1d-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-1b58e5f8d25e,OK,162.483,3,7,32,9000,2,111,2000,0.05,0.0172855266684045,delta_ib.mean,4.815731212809832,0.010989884709281495,0.006295641959123006
ising1d-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-d0032e303109,OK,164.659,4,7,32,6000,2,111,2000,0.05,0.005415907812056085,delta_ib.mean,0.6517406439148911,0.011607694667499332,-0.006191786855443247
ising1d-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-09ac61ccbc4c,OK,163.91,4,7,32,9000,2,111,2000,0.05,0.005415907812056085,delta_ib.mean,0.6517406439148911,0.012214190825167191,-0.006798283013111106
ising1d-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-3951bf3d047e,OK,159.313,3,7,32,6000,2,333,2000,0.05,0.020023749321336062,delta_ib.mean,5.776329311226719,0.012806560555445094,0.007217188765890968
