tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
hamiltonian-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-6a2cc241d040,OK,29.096,4,7,32,9000,1,333,2000,0.05,0.0040743209302050365,delta_ib.mean,0.06656970622031735,-0.007521792622706955,0.011596113552911992
hamiltonian-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-c37855a7bab1,OK,29.629,3,7,32,6000,2,111,2000,0.05,0.0807543814573338,delta_ib.mean,9.32928288889823,0.059511030766185836,0.02124335069114796
hamiltonian-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-154afd307fa0,OK,29.534,3,7,32,9000,2,111,2000,0.05,0.0807543814573338,delta_ib.mean,9.32928288889823,0.05906290169483405,0.021691479762499744
hamiltonian-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-efee472ef78e,OK,28.153,4,7,32,6000,2,111,2000,0.05,-0.0026012581939213546,delta_ib.mean,-0.7398195210440333,-0.007972727507669808,0.005371469313748453
hamiltonian-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-7a292d418777,OK,29.776,4,7,32,9000,2,111,2000,0.05,-0.0026012581939213546,delta_ib.mean,-0.7398195210440333,-0.007944320103246555,0.0053430619093252
hamiltonian-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-e6f80e8ced9d,OK,29.99,3,7,32,6000,2,333,2000,0.05,0.05727189159322382,delta_ib.mean,6.492671037901605,0.059091486962928895,-0.0018195953697050724
hamiltonian-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-62aa8b65e84b,OK,29.555,3,7,32,9000,2,333,2000,0.05,0.05727189159322382,delta_ib.mean,6.492671037901605,0.05948280233906963,-0.002210910745845805
hamiltonian-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-09e9a27f1a5f,OK,29.918,4,7,32,6000,2,333,2000,0.05,-0.003877443751081734,delta_ib.mean,-0.8939787731702161,-0.0075505546338655236,0.0036731108827837895
hamiltonian-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-72b96c815bfa,OK,28.929,4,7,32,9000,2,333,2000,0.05,-0.003877443751081734,delta_ib.mean,-0.8939787731702161,-0.008361577450112755,0.00448413369903102
hamiltonian-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-b56f68d16f34,OK,41.899,3,7,64,6000,1,111,2000,0.05,0.2179352535915181,delta_ib.mean,25.900306229170774,0.05866670156871944,0.15926855202279866
hamiltonian-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-1b14a513be4a,OK,37.793,3,7,64,9000,1,111,2000,0.05,0.2179352535915181,delta_ib.mean,25.900306229170774,0.05989740003112441,0.15803785356039368
hamiltonian-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-dc88290dbe39,OK,41.931,4,7,64,6000,1,111,2000,0.05,-0.041479130126941585,delta_ib.mean,-5.436145715792466,-0.007123173371809607,-0.03435595675513198
hamiltonian-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-9674dbcd1380,OK,40.222,4,7,64,9000,1,111,2000,0.05,-0.041479130126941585,delta_ib.mean,-5.436145715792466,-0.008773499234178639,-0.032705630892762946
hamiltonian-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-330e1afa4dbb,OK,40.8,3,7,64,6000,1,333,2000,0.05,0.05740262793806624,delta_ib.mean,6.508463582358434,0.058236741193139735,-0.0008341132550734945
hamiltonian-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-9175d794a213,OK,41.095,3,7,64,9000,1,333,2000,0.05,0.05740262793806624,delta_ib.mean,6.508463582358434,0.0603066297589256,-0.002904001820859363
hamiltonian-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-cdf66bf2214e,OK,39.691,4,7,64,6000,1,333,2000,0.05,-0.004486855054436029,delta_ib.mean,-0.9675937660959933,-0.00669065073813592,0.0022037956836998907
hamiltonian-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-cb07581670f5,OK,36.635,4,7,64,9000,1,333,2000,0.05,-0.004486855054436029,delta_ib.mean,-0.9675937660959933,-0.009180020862974134,0.0046931658085381045
hamiltonian-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-39ee5d832dc0,OK,40.881,3,7,64,6000,2,111,2000,0.05,0.09689976305618099,delta_ib.mean,11.279594846751964,0.05780167325724824,0.03909808979893275
hamiltonian-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-0bfe62de593d,OK,41.107,3,7,64,9000,2,111,2000,0.05,0.09689976305618099,delta_ib.mean,11.279594846751964,0.06071042735213805,0.03618933570404294
hamiltonian-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-090b22216d91,OK,36.448,4,7,64,6000,2,111,2000,0.05,-0.0026012581939213546,delta_ib.mean,-0.7398195210440333,-0.0062530545556844785,0.003651796361763124
hamiltonian-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-728d8bfb76f0,OK,35.116,4,7,64,9000,2,111,2000,0.05,-0.0026012581939213546,delta_ib.mean,-0.7398195210440333,-0.009581078590814605,0.00697982039689325
hamiltonian-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-9057bf98b9f3,OK,40.358,3,7,64,6000,2,333,2000,0.05,0.08899460884730682,delta_ib.mean,10.324676767680616,0.057361565983007755,0.03163304286429907
hamiltonian-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-46cd18fa173c,OK,40.242,3,7,64,9000,2,333,2000,0.05,0.08899460884730682,delta_ib.mean,10.324676767680616,0.06110872949222662,0.027885879355080204
hamiltonian-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-db9bdccba45e,OK,33.31,4,7,64,6000,2,333,2000,0.05,-0.003877443751081734,delta_ib.mean,-0.8939787731702161,-0.0058104534428663895,0.0019330096917846555
hamiltonian-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-3009686058c2,OK,29.05,4,7,64,9000,2,333,2000,0.05,-0.003877443751081734,delta_ib.mean,-0.8939787731702161,-0.009976609528796677,0.006099165777714943
