tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising2d_fixed-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tglobal_shuffle-0a2885ec1ad3,OK,28.712,3,7,32,9000,1,111,2000,0.05,-0.0014008794362821834,delta_ib.mean,-7.0,-0.0008055284976117463,-0.0005953509386704371
ising2d_fixed-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tglobal_shuffle-7dfd28eb36e4,OK,27.249,4,7,32,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-2.3117033483673532e-07,2.3117033483673532e-07
ising2d_fixed-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tglobal_shuffle-e7bd444039f2,OK,26.874,4,7,32,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-7.700477549371382e-08,7.700477549371382e-08
ising2d_fixed-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tglobal_shuffle-f8ebbf1fc876,OK,28.299,3,7,32,6000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0008053738494231985,0.00045515399035265267
ising2d_fixed-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tglobal_shuffle-c6185a388264,OK,27.731,3,7,32,9000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0008080490694733062,0.0004578292104027603
ising2d_fixed-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tglobal_shuffle-67c4f3dc0904,OK,28.205,4,7,32,6000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,-2.7605998435444447e-06,2.7605998435444447e-06
ising2d_fixed-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tglobal_shuffle-be0b3e63bb13,OK,26.874,4,7,32,9000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,2.43564847858367e-06,-2.43564847858367e-06
ising2d_fixed-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tglobal_shuffle-7aacaa15a47a,OK,27.267,3,7,32,6000,2,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0008028365538265853,-0.0008818358484561887
ising2d_fixed-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tglobal_shuffle-8eca17ad936d,OK,27.5,3,7,32,9000,2,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0008105537794943996,-0.0008741186227883745
ising2d_fixed-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tglobal_shuffle-c9b3ba51fe33,OK,26.655,4,7,32,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-5.305736661051865e-06,5.305736661051865e-06
ising2d_fixed-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tglobal_shuffle-00f087455ba3,OK,27.517,4,7,32,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,4.932390719040319e-06,-4.932390719040319e-06
ising2d_fixed-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tglobal_shuffle-f407c45edc19,OK,27.015,3,7,32,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0008002836007320374,0.00045006374166149156
ising2d_fixed-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tglobal_shuffle-ed6f039b4d00,OK,26.735,3,7,32,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0008130425294846611,0.0004628226704141153
ising2d_fixed-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tglobal_shuffle-5e6e68d7c568,OK,27.186,4,7,32,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-7.866481012179397e-06,7.866481012179397e-06
ising2d_fixed-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tglobal_shuffle-41216daef4a5,OK,26.766,4,7,32,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,7.413124067874523e-06,-7.413124067874523e-06
ising2d_fixed-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tglobal_shuffle-841283ef2eab,OK,38.469,3,7,64,6000,1,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0007977150902211503,-0.0008869573120616238
ising2d_fixed-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tglobal_shuffle-bcd34f8ce617,OK,37.298,3,7,64,9000,1,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0008155152218794036,-0.0008691571804033705
ising2d_fixed-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tglobal_shuffle-6f8d7f9bc857,OK,37.985,4,7,64,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-1.044273250989323e-05,1.044273250989323e-05
ising2d_fixed-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tglobal_shuffle-887af88f3b6d,OK,38.056,4,7,64,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,9.877751274666976e-06,-9.877751274666976e-06
ising2d_fixed-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tglobal_shuffle-e364caa4c3f8,OK,37.515,3,7,64,6000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0007951311229854088,0.00044491126391486293
ising2d_fixed-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tglobal_shuffle-9353433cb640,OK,38.031,3,7,64,9000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0008179717597434314,0.00046775190067288553
ising2d_fixed-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tglobal_shuffle-285164a1ed25,OK,36.861,4,7,64,6000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,-1.303439015925016e-05,1.303439015925016e-05
ising2d_fixed-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tglobal_shuffle-5bbdba4cec52,OK,32.42,4,7,64,9000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,1.2326175720401341e-05,-1.2326175720401341e-05
ising2d_fixed-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tglobal_shuffle-ead0803b9012,OK,37.141,3,7,64,6000,2,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0007925318003222309,-0.0008921406019605432
ising2d_fixed-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tglobal_shuffle-d91979bc4e2f,OK,39.36,3,7,64,9000,2,111,2000,0.05,-0.001684672402282774,delta_ib.mean,-8.62065604591215,-0.0008204120467748489,-0.0008642603555079251
ising2d_fixed-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tglobal_shuffle-2c84a95f2166,OK,31.765,4,7,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-1.5641352361332923e-05,1.5641352361332923e-05
ising2d_fixed-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tglobal_shuffle-523d1c1c7966,OK,29.39,4,7,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,1.4758301421230067e-05,-1.4758301421230067e-05
ising2d_fixed-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tglobal_shuffle-f04237c35a18,OK,38.084,3,7,64,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.00078991722413102,0.0004396973650604741
ising2d_fixed-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tglobal_shuffle-e73e0dd27ff9,OK,37.953,3,7,64,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.000822835987308814,0.0004726161282382681
ising2d_fixed-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tglobal_shuffle-53d9cebf875a,OK,32.579,4,7,64,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-1.826351691726813e-05,1.826351691726813e-05
ising2d_fixed-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tglobal_shuffle-d36e7f9337b1,OK,32.934,4,7,64,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,1.717403303227034e-05,-1.717403303227034e-05
