tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
rel_aberration-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-1e4446d14b55,OK,118.361,3,7,32,6000,1,111,2000,0.05,0.0001998549634884232,delta_ib.mean,-0.10639122219974655,0.010780170194209994,-0.01058031523072157
rel_aberration-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-485e1a53e522,OK,119.68,3,7,32,9000,1,111,2000,0.05,0.0001998549634884232,delta_ib.mean,-0.10639122219974655,0.009937769963533384,-0.00973791500004496
rel_aberration-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-d56105f596af,OK,115.501,4,7,32,6000,1,111,2000,0.05,-0.00038790128745108676,delta_ib.mean,-0.861165691684292,0.009007630578218368,-0.009395531865669455
rel_aberration-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-6f86761d644a,OK,112.921,4,7,32,9000,1,111,2000,0.05,-0.00038790128745108676,delta_ib.mean,-0.861165691684292,0.008007578719810888,-0.008395480007261974
rel_aberration-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-cdd524d85805,OK,119.744,3,7,32,6000,1,333,2000,0.05,0.006139238951531371,delta_ib.mean,7.52074229016078,0.006956780984512216,-0.0008175420329808447
rel_aberration-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-8930c141ccb7,OK,118.498,3,7,32,9000,1,333,2000,0.05,0.006139238951531371,delta_ib.mean,7.52074229016078,0.005875376543818698,0.0002638624077126728
rel_aberration-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-5344a3133ac7,OK,113.702,4,7,32,6000,1,333,2000,0.05,-0.0016243415671865992,delta_ib.mean,-2.448955791228023,0.004784091165170076,-0.006408432732356676
rel_aberration-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-f06f6783e839,OK,110.86,4,7,32,9000,1,333,2000,0.05,-0.0016243415671865992,delta_ib.mean,-2.448955791228023,0.003703839990133355,-0.0053281815573199545
rel_aberration-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-376526314819,OK,119.83,3,7,32,6000,2,111,2000,0.05,0.00042347124987041323,delta_ib.mean,0.18076840162778637,0.002655326683117348,-0.0022318554332469345
rel_aberration-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-5e9e18879b58,OK,116.945,3,7,32,9000,2,111,2000,0.05,0.00042347124987041323,delta_ib.mean,0.18076840162778637,0.0016586466331744432,-0.0012351753833040298
rel_aberration-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-aa5001f44e35,OK,115.44,4,7,32,6000,2,111,2000,0.05,0.00033066682721145306,delta_ib.mean,0.06159245281181171,0.0007329018137658379,-0.00040223498655438485
rel_aberration-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-2d075b736abd,OK,115.235,4,7,32,9000,2,111,2000,0.05,0.00033066682721145306,delta_ib.mean,0.06159245281181171,-0.00010416531806498736,0.0004348321452764404
rel_aberration-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-8158e95f59f8,OK,115.778,3,7,32,6000,2,333,2000,0.05,0.0002953989498454474,delta_ib.mean,0.016302771270827975,-0.0008365118665679006,0.001131910816413348
rel_aberration-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-4294c2f262cc,OK,116.444,3,7,32,9000,2,333,2000,0.05,0.0002953989498454474,delta_ib.mean,0.016302771270827975,-0.0014501019690458172,0.0017455009188912646
rel_aberration-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-cf147eac8d83,OK,113.688,4,7,32,6000,2,333,2000,0.05,0.0002700084362298769,delta_ib.mean,-0.016302771270827906,-0.0019331758016171863,0.002203184237847063
rel_aberration-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-68f02f0e5feb,OK,111.5,4,7,32,9000,2,333,2000,0.05,0.0002700084362298769,delta_ib.mean,-0.016302771270827906,-0.002276474963323627,0.002546483399553504
rel_aberration-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-1faac971259a,OK,126.168,3,7,64,6000,1,111,2000,0.05,0.00021269762304524514,delta_ib.mean,-0.08989916186303987,-0.002473419918960696,0.002686117542005941
rel_aberration-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-72f86a2da378,OK,124.333,3,7,64,9000,1,111,2000,0.05,0.00021269762304524514,delta_ib.mean,-0.08989916186303987,-0.002520236099832935,0.00273293372287818
rel_aberration-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-37917345db5e,OK,121.502,4,7,64,6000,1,111,2000,0.05,0.0006571561043657304,delta_ib.mean,0.48085770190547683,-0.002416026245636373,0.0030731823500021035
rel_aberration-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-c9c368875d9c,OK,121.593,4,7,64,9000,1,111,2000,0.05,0.0006571561043657304,delta_ib.mean,0.48085770190547683,-0.002162787600992663,0.0028199437053583933
rel_aberration-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-28d8d2b80d6f,OK,124.364,3,7,64,6000,1,333,2000,0.05,-0.0008107436641957962,delta_ib.mean,-1.4041639670287398,-0.0017653736370529692,0.000954629972857173
rel_aberration-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-38f82dd44a94,OK,127.907,3,7,64,9000,1,333,2000,0.05,-0.0008107436641957962,delta_ib.mean,-1.4041639670287398,-0.001231401031800079,0.0004206573676042829
rel_aberration-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-c04ce116d28d,OK,122.749,4,7,64,6000,1,333,2000,0.05,0.00127516196363771,delta_ib.mean,1.2744775805962356,-0.0005711036918273349,0.0018462656554650448
rel_aberration-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-c55d256807a7,OK,110.686,4,7,64,9000,1,333,2000,0.05,0.00127516196363771,delta_ib.mean,1.2744775805962356,0.00020286338664518566,0.0010722985769925242
rel_aberration-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-bb18544678b4,OK,122.0,3,7,64,6000,2,111,2000,0.05,0.007620258522264601,delta_ib.mean,9.42261191555324,0.0010756666583953316,0.006544591863869269
rel_aberration-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-83ae7245f784,OK,124.857,3,7,64,9000,2,111,2000,0.05,0.007620258522264601,delta_ib.mean,9.42261191555324,0.0020305783230274103,0.005589680199237191
rel_aberration-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-d41ba25d0d90,OK,82.953,4,7,64,6000,2,111,2000,0.05,0.00033066682721145306,delta_ib.mean,0.06159245281181171,0.0030492969233419398,-0.002718630096130487
rel_aberration-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-f4099ae2018f,OK,76.662,4,7,64,9000,2,111,2000,0.05,0.00033066682721145306,delta_ib.mean,0.06159245281181171,0.004112298103785926,-0.003781631276574473
rel_aberration-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-766491fd16a3,OK,121.589,3,7,64,6000,2,333,2000,0.05,0.0026391667096251257,delta_ib.mean,3.026081169467311,0.005199208806486673,-0.002560042096861547
rel_aberration-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-2f89f7775740,OK,125.851,3,7,64,9000,2,333,2000,0.05,0.0026391667096251257,delta_ib.mean,3.026081169467311,0.006289197733176603,-0.003650031023551477
rel_aberration-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-3d267643baeb,OK,82.633,4,7,64,6000,2,333,2000,0.05,0.00014158845850337627,delta_ib.mean,-0.18121487625448413,0.007361374589571368,-0.007219786131067991
rel_aberration-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-92db030f2d04,OK,75.923,4,7,64,9000,2,333,2000,0.05,0.00014158845850337627,delta_ib.mean,-0.18121487625448413,0.008395190460442096,-0.00825360200193872
