tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
lorenz63-n4-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-7c41c1b0b2e0,OK,7.51,4,5,64,6000,1,333,2000,0.05,-0.026349148040083203,delta_ib.mean,1.0499940379024897,-0.03198851972648524,0.0056393716864020366
lorenz63-n4-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-a58cc1e05218,OK,7.734,4,5,64,9000,1,333,2000,0.05,-0.026349148040083203,delta_ib.mean,1.0499940379024897,-0.03313900417035046,0.006789856130267259
lorenz63-n3-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-8017ca0e1fba,OK,7.164,3,5,64,6000,2,111,2000,0.05,-0.048770368504348474,delta_ib.mean,-0.256078899332025,-0.034349052089659965,-0.01442131641468851
lorenz63-n3-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-8508d615ec12,OK,7.139,3,5,64,9000,2,111,2000,0.05,-0.048770368504348474,delta_ib.mean,-0.256078899332025,-0.03561318005662474,-0.013157188447723733
lorenz63-n4-k5-cl64-ctx6000-s2-sd111-bs2000-a0p05-c7fa14404703,OK,7.191,4,5,64,6000,2,111,2000,0.05,-0.019136195068663944,delta_ib.mean,1.4701604016617908,-0.036925659575445365,0.01778946450678142
lorenz63-n4-k5-cl64-ctx9000-s2-sd111-bs2000-a0p05-33a6022cc0aa,OK,6.974,4,5,64,9000,2,111,2000,0.05,-0.019136195068663944,delta_ib.mean,1.4701604016617908,-0.03828054304144343,0.019144347972779488
lorenz63-n3-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-5c80ca0f85a1,OK,7.106,3,5,64,6000,2,333,2000,0.05,-0.048770368504348474,delta_ib.mean,-0.256078899332025,-0.039671690693102266,-0.009098677811246209
lorenz63-n3-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-10614c0c9894,OK,7.17,3,5,64,9000,2,333,2000,0.05,-0.048770368504348474,delta_ib.mean,-0.256078899332025,-0.04109279843488156,-0.007677570069466913
lorenz63-n4-k5-cl64-ctx6000-s2-sd333-bs2000-a0p05-eefbd8c77ecf,OK,7.346,4,5,64,6000,2,333,2000,0.05,-0.019136195068663944,delta_ib.mean,1.4701604016617908,-0.04253742640472456,0.02340123133606062
lorenz63-n4-k5-cl64-ctx9000-s2-sd333-bs2000-a0p05-348be3415dd8,OK,7.36,4,5,64,9000,2,333,2000,0.05,-0.019136195068663944,delta_ib.mean,1.4701604016617908,-0.043999028156801984,0.02486283308813804
lorenz63-n3-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-33756c377bc5,OK,22.148,3,7,32,6000,1,111,2000,0.05,-0.07065033268038788,delta_ib.mean,-1.5306227683212812,-0.04547098032724876,-0.025179352353139124
lorenz63-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-99041715ea0e,OK,22.283,3,7,32,9000,1,111,2000,0.05,-0.07065033268038788,delta_ib.mean,-1.5306227683212812,-0.046946612648460846,-0.023703720031927035
lorenz63-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-8eddafc05a81,OK,21.62,4,7,32,6000,1,111,2000,0.05,-0.043961770895930646,delta_ib.mean,0.02402981341243703,-0.04841923817594015,0.004457467280009501
lorenz63-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-8afa759a3540,OK,19.772,4,7,32,9000,1,111,2000,0.05,-0.043961770895930646,delta_ib.mean,0.02402981341243703,-0.04988218359071203,0.005920412694781385
lorenz63-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-2ce86e35f749,OK,22.435,3,7,32,6000,1,333,2000,0.05,-0.07065033268038788,delta_ib.mean,-1.5306227683212812,-0.05132881943999771,-0.01932151324039017
lorenz63-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-4e71081b2338,OK,22.553,3,7,32,9000,1,333,2000,0.05,-0.07065033268038788,delta_ib.mean,-1.5306227683212812,-0.0527525901791035,-0.017897742501284383
lorenz63-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-67ef6854683e,OK,20.53,4,7,32,6000,1,333,2000,0.05,-0.043961770895930646,delta_ib.mean,0.02402981341243703,-0.05414704387838979,0.010185272982459144
lorenz63-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-83ea1bc53fb9,OK,19.719,4,7,32,9000,1,333,2000,0.05,-0.043961770895930646,delta_ib.mean,0.02402981341243703,-0.05550586146070012,0.011544090564769474
lorenz63-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-4f5b94855fad,OK,18.72,3,7,32,6000,2,111,2000,0.05,-0.05346659927066528,delta_ib.mean,-0.5296420588696688,-0.056822885336758805,0.0033562860660935265
lorenz63-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-35b533ffce36,OK,18.713,3,7,32,9000,2,111,2000,0.05,-0.05346659927066528,delta_ib.mean,-0.5296420588696688,-0.05809214730877342,0.004625548038108142
lorenz63-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-97642c2b0151,OK,18.374,4,7,32,6000,2,111,2000,0.05,-0.026807076299957815,delta_ib.mean,1.0233189642431253,-0.05930789561579486,0.032500819315837044
lorenz63-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-8805229753e8,OK,17.142,4,7,32,9000,2,111,2000,0.05,-0.026807076299957815,delta_ib.mean,1.0233189642431253,-0.06046462099827665,0.03365754469831884
lorenz63-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-e2c225836e47,OK,18.483,3,7,32,6000,2,333,2000,0.05,-0.05346659927066528,delta_ib.mean,-0.5296420588696688,-0.06155708166372008,0.0080904823930548
lorenz63-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-3e74f7a267b2,OK,18.725,3,7,32,9000,2,333,2000,0.05,-0.05346659927066528,delta_ib.mean,-0.5296420588696688,-0.06258032704027118,0.009113727769605902
lorenz63-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-1f45e4990f85,OK,17.239,4,7,32,6000,2,333,2000,0.05,-0.026807076299957815,delta_ib.mean,1.0233189642431253,-0.06352972021062843,0.036722643910670615
lorenz63-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-9fa77d77f833,OK,17.18,4,7,32,9000,2,333,2000,0.05,-0.026807076299957815,delta_ib.mean,1.0233189642431253,-0.06440095892459996,0.037593882624642146
lorenz63-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-3ecb2c261a21,OK,22.355,3,7,64,6000,1,111,2000,0.05,-0.1045147230174774,delta_ib.mean,-3.5032791554127405,-0.06519009509509037,-0.03932462792238703
lorenz63-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-175dbb4aad8e,OK,22.441,3,7,64,9000,1,111,2000,0.05,-0.1045147230174774,delta_ib.mean,-3.5032791554127405,-0.06589355268916948,-0.03862117032830792
lorenz63-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-4cb1266ecf1b,OK,20.39,4,7,64,6000,1,111,2000,0.05,-0.06114087164180155,delta_ib.mean,-0.9766810357568748,-0.06650814393314816,0.005367272291346613
lorenz63-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-3f3c020c4e8e,OK,20.552,4,7,64,9000,1,111,2000,0.05,-0.06114087164180155,delta_ib.mean,-0.9766810357568748,-0.06703108375822682,0.005890212116425271
lorenz63-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-eab2aae2176f,OK,22.498,3,7,64,6000,1,333,2000,0.05,-0.1045147230174774,delta_ib.mean,-3.5032791554127405,-0.06746000242125474,-0.037054720596222654
lorenz63-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-9a167d391fb7,OK,22.229,3,7,64,9000,1,333,2000,0.05,-0.1045147230174774,delta_ib.mean,-3.5032791554127405,-0.06779295624340853,-0.03672176677406887
lorenz63-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-b7bafaa0996f,OK,19.47,4,7,64,6000,1,333,2000,0.05,-0.06114087164180155,delta_ib.mean,-0.9766810357568748,-0.0680284364181263,0.006887564776324746
lorenz63-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-8dc8e5115ef4,OK,19.246,4,7,64,9000,1,333,2000,0.05,-0.06114087164180155,delta_ib.mean,-0.9766810357568748,-0.06816537584838386,0.007024504206582315
lorenz63-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-abba904ea10c,OK,18.718,3,7,64,6000,2,111,2000,0.05,-0.09136386440195948,delta_ib.mean,-2.737220030018553,-0.06820315398232929,-0.023160710419630193
lorenz63-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-b61bcd2c14ec,OK,18.881,3,7,64,9000,2,111,2000,0.05,-0.09136386440195948,delta_ib.mean,-2.737220030018553,-0.06814159962536258,-0.023222264776596904
lorenz63-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-968aa0fb3fe7,OK,17.26,4,7,64,6000,2,111,2000,0.05,-0.044786805591735944,delta_ib.mean,-0.024029813412436624,-0.06798099171591764,0.02319418612418169
lorenz63-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-34e58b9d52ba,OK,17.161,4,7,64,9000,2,111,2000,0.05,-0.044786805591735944,delta_ib.mean,-0.024029813412436624,-0.0677220580614306,0.022935252469694654
lorenz63-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-f0116e1d51c0,OK,18.892,3,7,64,6000,2,333,2000,0.05,-0.09136386440195948,delta_ib.mean,-2.737220030018553,-0.06736597204022299,-0.023997892361736495
lorenz63-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-bd61ffb4a651,OK,18.824,3,7,64,9000,2,333,2000,0.05,-0.09136386440195948,delta_ib.mean,-2.737220030018553,-0.0669143472842451,-0.024449517117714384
lorenz63-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-cbea7e73b953,OK,16.97,4,7,64,6000,2,333,2000,0.05,-0.044786805591735944,delta_ib.mean,-0.024029813412436624,-0.06636923036677522,0.02158242477503928
lorenz63-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-fae23facedbe,OK,15.982,4,7,64,9000,2,333,2000,0.05,-0.044786805591735944,delta_ib.mean,-0.024029813412436624,-0.0657330915282111,0.02094628593647515
