tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
lorenz63-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-45fe719773d9,OK,27.711,3,7,32,9000,1,111,2000,0.05,0.030674147283204122,delta_ib.mean,4.961492081474929,0.01584453930765951,0.014829607975544612
lorenz63-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-bfc39ec2c87d,OK,28.179,4,7,32,6000,1,111,2000,0.05,-0.006606845132138637,delta_ib.mean,-1.3511584108366381,0.017626217603147684,-0.02423306273528632
lorenz63-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-74fe87885bdb,OK,28.342,4,7,32,9000,1,111,2000,0.05,-0.006606845132138637,delta_ib.mean,-1.3511584108366381,0.01940573591080712,-0.026012581042945758
lorenz63-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-421662095e20,OK,28.566,3,7,32,6000,1,333,2000,0.05,0.039411059595746666,delta_ib.mean,6.440880644864051,0.021174263189493375,0.01823679640625329
lorenz63-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-737e4725d042,OK,28.124,3,7,32,9000,1,333,2000,0.05,0.039411059595746666,delta_ib.mean,6.440880644864051,0.02292302294216457,0.016488036653582096
lorenz63-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-1757c163650f,OK,28.544,4,7,32,6000,1,333,2000,0.05,0.007124348391210805,delta_ib.mean,0.9738930413753624,0.02464333677014331,-0.017518988378932503
lorenz63-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-9c64418c4ee4,OK,29.696,4,7,32,9000,1,333,2000,0.05,0.007124348391210805,delta_ib.mean,0.9738930413753624,0.026326667440555503,-0.019202319049344697
lorenz63-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-e79a787f39bb,OK,28.088,3,7,32,6000,2,111,2000,0.05,0.05070167734765941,delta_ib.mean,8.352678563655006,0.027964661253219402,0.022737016094440007
lorenz63-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-5dcc480f1284,OK,28.509,3,7,32,9000,2,111,2000,0.05,0.05070167734765941,delta_ib.mean,8.352678563655006,0.02954918949673501,0.021152487850924398
lorenz63-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-5a736d070f6b,OK,28.425,4,7,32,6000,2,111,2000,0.05,-0.0014741836157923386,delta_ib.mean,-0.48206410435841807,0.03107238878804367,-0.03254657240383601
lorenz63-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-fe7824570e7d,OK,28.028,4,7,32,9000,2,111,2000,0.05,-0.0014741836157923386,delta_ib.mean,-0.48206410435841807,0.032526700095268715,-0.03400088371106105
lorenz63-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-72e24f2991a0,OK,28.229,3,7,32,6000,2,333,2000,0.05,0.06776953199740361,delta_ib.mean,11.24271431852587,0.03390490625018228,0.03386462574722133
lorenz63-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-537641421df2,OK,27.989,3,7,32,9000,2,333,2000,0.05,0.06776953199740361,delta_ib.mean,11.24271431852587,0.03520016776413895,0.03256936423326466
lorenz63-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-1f9f94f978bd,OK,27.936,4,7,32,6000,2,333,2000,0.05,-0.0012854022188622477,delta_ib.mean,-0.45009845910430835,0.03640605676973588,-0.037691458988598124
lorenz63-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-78647a2d4379,OK,29.367,4,7,32,9000,2,333,2000,0.05,-0.0012854022188622477,delta_ib.mean,-0.45009845910430835,0.03751658891976055,-0.038801991138622795
lorenz63-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-dcc7ca3a1c43,OK,38.689,3,7,64,6000,1,111,2000,0.05,0.09101221242311552,delta_ib.mean,15.17831014165712,0.03852625308512435,0.052485959337991175
lorenz63-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-6a4c51ae3825,OK,39.246,3,7,64,9000,1,111,2000,0.05,0.09101221242311552,delta_ib.mean,15.17831014165712,0.03943003870440285,0.051582173718712675
lorenz63-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-c044d5e3fda4,OK,39.773,4,7,64,6000,1,111,2000,0.05,0.009228845533066361,delta_ib.mean,1.3302396420934113,0.0402234606492581,-0.03099461511619174
lorenz63-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-ff38efed8870,OK,40.863,4,7,64,9000,1,111,2000,0.05,0.009228845533066361,delta_ib.mean,1.3302396420934113,0.04090258148234553,-0.03167373594927917
lorenz63-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-50ebc05f8ba8,OK,39.217,3,7,64,6000,1,333,2000,0.05,0.0602163283636559,delta_ib.mean,9.963758702057776,0.04146403099724849,0.018752297366407406
lorenz63-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-d00f729e5789,OK,39.261,3,7,64,9000,1,333,2000,0.05,0.0602163283636559,delta_ib.mean,9.963758702057776,0.041905022943471384,0.018311305420184512
lorenz63-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-be944bcc7809,OK,38.83,4,7,64,6000,1,333,2000,0.05,0.0024554931074448768,delta_ib.mean,0.18333330312474969,0.042223368853492,-0.03976787574604712
lorenz63-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-9901585867e3,OK,36.581,4,7,64,9000,1,333,2000,0.05,0.0024554931074448768,delta_ib.mean,0.18333330312474969,0.042417488903254905,-0.03996199579581003
lorenz63-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-7228bf7275c1,OK,40.099,3,7,64,6000,2,111,2000,0.05,0.12017104054657086,delta_ib.mean,20.11566504514424,0.042486419752209424,0.07768462079436145
lorenz63-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-ade1f2d187e4,OK,38.829,3,7,64,9000,2,111,2000,0.05,0.12017104054657086,delta_ib.mean,20.11566504514424,0.04242981932398545,0.07774122122258542
lorenz63-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-0714b4ef30d9,OK,36.865,4,7,64,6000,2,111,2000,0.05,-0.0014741836157923386,delta_ib.mean,-0.48206410435841807,0.0422479685039823,-0.043722152119774635
lorenz63-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-77cd78195a6b,OK,35.199,4,7,64,9000,2,111,2000,0.05,-0.0014741836157923386,delta_ib.mean,-0.48206410435841807,0.041941769745446264,-0.0434159533612386
lorenz63-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-1cd652da7acd,OK,40.64,3,7,64,6000,2,333,2000,0.05,0.08289746949050569,delta_ib.mean,13.804271183739257,0.04151274259095434,0.041384726899551354
lorenz63-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-902f6e2fa4f1,OK,39.749,3,7,64,9000,2,333,2000,0.05,0.08289746949050569,delta_ib.mean,13.804271183739257,0.04096301613152912,0.041934453358976574
lorenz63-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-12c6b66ac309,OK,33.289,4,7,64,6000,2,333,2000,0.05,-0.0012854022188622477,delta_ib.mean,-0.45009845910430835,0.04029531844080744,-0.04158072065966969
lorenz63-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-511b776865dc,OK,33.638,4,7,64,9000,2,333,2000,0.05,-0.0012854022188622477,delta_ib.mean,-0.45009845910430835,0.03951296303669659,-0.040798365255558834
