tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
standard_map-n3-k7-cl32-ctx6000-s2-sd222-bs2000-a0p05-c08e8bae1903,OK,163.448,3,7,32,6000,2,222,2000,0.05,-0.0419810119039343,delta_ib.mean,-1.0,-0.04117595092750822,-0.0008050609764260822
standard_map-n4-k7-cl32-ctx6000-s2-sd222-bs2000-a0p05-efa0fb5b738c,OK,171.013,4,7,32,6000,2,222,2000,0.05,-0.013471884350938126,delta_ib.mean,0.9956431933734385,-0.04161833148457673,0.0281464471336386
standard_map-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-57cde947835d,OK,217.719,3,7,32,6000,2,333,2000,0.05,-0.0419810119039343,delta_ib.mean,-1.0,-0.04203508459483695,5.407269090264982e-05
standard_map-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-9c87ec9d1e56,OK,219.186,3,7,32,9000,2,333,2000,0.05,-0.0419810119039343,delta_ib.mean,-1.0,-0.042425409034040656,0.0004443971301063554
standard_map-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-c22701cba413,OK,225.483,4,7,32,6000,2,333,2000,0.05,-0.013471884350938126,delta_ib.mean,0.9956431933734385,-0.0427885543880993,0.029316670037161176
standard_map-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-bcff7d9bf6c7,OK,231.975,4,7,32,9000,2,333,2000,0.05,-0.013471884350938126,delta_ib.mean,0.9956431933734385,-0.0431238224957847,0.02965193814484657
standard_map-n3-k7-cl32-ctx6000-s2-sd777-bs2000-a0p05-1f3f415f50e7,OK,210.849,3,7,32,6000,2,777,2000,0.05,-0.0419810119039343,delta_ib.mean,-1.0,-0.04343056879097141,0.0014495568870371081
standard_map-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-23d6f4d5b57e,OK,223.789,3,7,64,6000,1,111,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.04370820354184049,-0.008833300924765822
standard_map-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-4687557aa54b,OK,227.0,3,7,64,9000,1,111,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.0439561929846621,-0.008585311481944212
standard_map-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-1b6a5377e520,OK,226.991,4,7,64,6000,1,111,2000,0.05,-0.02769532814660677,delta_ib.mean,0.0,-0.044174060349977284,0.016478732203370514
standard_map-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-be7b36a926e8,OK,228.113,4,7,64,9000,1,111,2000,0.05,-0.02769532814660677,delta_ib.mean,0.0,-0.04436138677920598,0.01666605863259921
standard_map-n3-k7-cl64-ctx6000-s1-sd222-bs2000-a0p05-b223d6cadaf5,OK,171.442,3,7,64,6000,1,222,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.04451781212991917,-0.008023692336687142
standard_map-n4-k7-cl64-ctx6000-s1-sd222-bs2000-a0p05-0fc7b51a8fc4,OK,173.008,4,7,64,6000,1,222,2000,0.05,-0.02769532814660677,delta_ib.mean,0.0,-0.044643035668226805,0.016947707521620035
standard_map-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-58329af6e2c3,OK,221.048,3,7,64,6000,1,333,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.044736816646950596,-0.007804687819655716
standard_map-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-b0aa543fd109,OK,224.256,3,7,64,9000,1,333,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.04479897476846988,-0.007742529698136429
standard_map-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-901ab967cd11,OK,229.582,4,7,64,6000,1,333,2000,0.05,-0.02769532814660677,delta_ib.mean,0.0,-0.04482939053135093,0.017134062384744162
standard_map-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-25e8a5dce485,OK,232.085,4,7,64,9000,1,333,2000,0.05,-0.02769532814660677,delta_ib.mean,0.0,-0.04482800546009316,0.017132677313486392
standard_map-n3-k7-cl64-ctx6000-s1-sd777-bs2000-a0p05-e954625ae847,OK,217.254,3,7,64,6000,1,777,2000,0.05,-0.05254150446660631,delta_ib.mean,-1.739236059124943,-0.04479482221755053,-0.007746682249055781
standard_map-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-30dd62df1d17,OK,221.118,3,7,64,6000,2,111,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.04472990459981216,-0.02522735366004475
standard_map-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-acbe596a8a54,OK,224.959,3,7,64,9000,2,111,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.044633377413551806,-0.025323880846305102
standard_map-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-e26803e97d41,OK,164.04,4,7,64,6000,2,111,2000,0.05,-0.03797381105688869,delta_ib.mean,-0.7194953412719778,-0.04450542623608214,0.006531615179193449
standard_map-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-b65769ba2835,OK,153.365,4,7,64,9000,2,111,2000,0.05,-0.03797381105688869,delta_ib.mean,-0.7194953412719778,-0.044346297058575054,0.006372486001686363
standard_map-n3-k7-cl64-ctx6000-s2-sd222-bs2000-a0p05-86b7d650b023,OK,167.655,3,7,64,6000,2,222,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.04415629581313395,-0.02580096244672296
standard_map-n4-k7-cl64-ctx6000-s2-sd222-bs2000-a0p05-9d68cc3e3205,OK,171.417,4,7,64,6000,2,222,2000,0.05,-0.03797381105688869,delta_ib.mean,-0.7194953412719778,-0.04393578778462724,0.005961976727738551
standard_map-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-5095ba57a6a7,OK,222.702,3,7,64,6000,2,333,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.043685196908413854,-0.026272061351443055
standard_map-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-7cb85cde16f8,OK,225.577,3,7,64,9000,2,333,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.04340500495531077,-0.026552253304546136
standard_map-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-ac966baa548e,OK,150.696,4,7,64,6000,2,333,2000,0.05,-0.03797381105688869,delta_ib.mean,-0.7194953412719778,-0.04309575060536971,0.0051219395484810165
standard_map-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-36a93eafe9f3,OK,146.618,4,7,64,9000,2,333,2000,0.05,-0.03797381105688869,delta_ib.mean,-0.7194953412719778,-0.04275802841224356,0.004784217355354871
standard_map-n3-k7-cl64-ctx6000-s2-sd777-bs2000-a0p05-b40cf7328cff,OK,212.446,3,7,64,6000,2,777,2000,0.05,-0.06995725825985691,delta_ib.mean,-2.9583414298649022,-0.04239248766013353,-0.027564770599723377
