tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
henon-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-3e4a0e47158d,OK,27.484,3,7,32,9000,1,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005554168036178443,-0.0003797655561738576
henon-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-20101fbb3e1e,OK,27.312,4,7,32,6000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,-1.3669069794538212e-06,1.3669069794538212e-06
henon-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-a0e94a0301cd,OK,26.532,4,7,32,9000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,1.1297551202176523e-06,-1.1297551202176523e-06
henon-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-cc23fa7d0dbd,OK,27.313,3,7,32,6000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005529123254920222,0.0002026924664214764
henon-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-28c65fa1a5c0,OK,27.514,3,7,32,9000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005571434663552497,0.00020692360728470389
henon-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-c628cdbf0cdb,OK,27.194,4,7,32,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-3.114631711555703e-06,3.114631711555703e-06
henon-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-7b7dbc11f2f6,OK,26.194,4,7,32,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,2.8509464475290065e-06,-2.8509464475290065e-06
henon-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-5abdf06c04d1,OK,26.859,3,7,32,6000,2,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005511592124150441,-0.0003840231473766579
henon-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-2d511fedc403,OK,25.563,3,7,32,9000,2,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005588591694037668,-0.00037632319038793515
henon-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-08a02f54e041,OK,27.158,4,7,32,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-4.873115951855829e-06,4.873115951855829e-06
henon-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-c3b151a75789,OK,26.67,4,7,32,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,4.561144402338217e-06,-4.561144402338217e-06
