tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
arnold_cat-n3-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-156083a5583e,OK,29.294,3,7,32,9000,1,111,2000,0.05,-0.006355585007698735,delta_ib.mean,-17.147414668505448,-0.0032488236821582852,-0.00310676132554045
arnold_cat-n4-k7-cl32-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-f73e59451542,OK,28.266,4,7,32,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.002105573292525433,0.002105573292525433
arnold_cat-n4-k7-cl32-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-2d23665bfa30,OK,28.628,4,7,32,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0005293256136659804,0.0005293256136659804
arnold_cat-n3-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-edf245de4978,OK,29.323,3,7,32,6000,1,333,2000,0.05,-0.0015274629347209428,delta_ib.mean,-3.361440093016717,0.0005591657710232786,-0.0020866287057442214
arnold_cat-n3-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-067aaff25225,OK,29.494,3,7,32,9000,1,333,2000,0.05,-0.0015274629347209428,delta_ib.mean,-3.361440093016717,0.0005240665593631633,-0.002051529494084106
arnold_cat-n4-k7-cl32-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-7b3b0bc57826,OK,28.264,4,7,32,6000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0006141203001922941,0.00026390044112174825
arnold_cat-n4-k7-cl32-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-60d2013cf138,OK,28.513,4,7,32,9000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0021905312563329695,0.0018403113972624238
arnold_cat-n3-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-7e2631269520,OK,29.771,3,7,32,6000,2,111,2000,0.05,-0.0033924133883455085,delta_ib.mean,-8.686524908520862,-0.003284317348429316,-0.00010809603991619255
arnold_cat-n3-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-96cc7a758b43,OK,29.604,3,7,32,9000,2,111,2000,0.05,-0.0033924133883455085,delta_ib.mean,-8.686524908520862,-0.003256551409593438,-0.00013586197875207042
arnold_cat-n4-k7-cl32-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-bc83fb5cfc3c,OK,29.691,4,7,32,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0021234527104529183,0.0021234527104529183
arnold_cat-n4-k7-cl32-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-2404a9d08d0e,OK,28.982,4,7,32,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0005469125905279442,0.0005469125905279442
arnold_cat-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-bbd328ebd99f,OK,29.228,3,7,32,6000,2,333,2000,0.05,-0.0012659434152267615,delta_ib.mean,-2.6147105380787634,0.0005521445394695435,-0.001818087954696305
arnold_cat-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-d55a63ce630f,OK,30.034,3,7,32,9000,2,333,2000,0.05,-0.0012659434152267615,delta_ib.mean,-2.6147105380787634,0.0005317124743121899,-0.0017976558895389514
arnold_cat-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-a6e7573fd091,OK,29.827,4,7,32,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0005962735441835322,0.0002460536851129864
arnold_cat-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-07d5874f3ace,OK,27.957,4,7,32,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0021729087116007855,0.0018226888525302398
arnold_cat-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-1c3f5b480260,OK,40.318,3,7,64,6000,1,111,2000,0.05,-0.006355585007698735,delta_ib.mean,-17.147414668505448,-0.0032772130959283245,-0.003078371911770411
arnold_cat-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-ecb18d64ca3d,OK,41.158,3,7,64,9000,1,111,2000,0.05,-0.006355585007698735,delta_ib.mean,-17.147414668505448,-0.003264115346598915,-0.00309146966109982
arnold_cat-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-de8a65258c2b,OK,38.897,4,7,64,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0021412664183395385,0.0021412664183395385
arnold_cat-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tblock_B2_shuffle-aab034d6cec0,OK,39.041,4,7,64,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0005645703217788911,0.0005645703217788911
arnold_cat-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-7ee008ef8c44,OK,42.259,3,7,64,6000,1,333,2000,0.05,-0.002411555321257695,delta_ib.mean,-5.885832595723614,0.0005449574197571596,-0.0029565127410148546
arnold_cat-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-42b89fdaf845,OK,45.927,3,7,64,9000,1,333,2000,0.05,-0.002411555321257695,delta_ib.mean,-5.885832595723614,0.0005391942696906823,-0.0029507495909483774
